Date,Price,Open,High,Low,Vol.,Change %
2017-10-31,"1,274.70","1,281.30","1,282.40","1,272.80",16.93K,-0.56%
2017-11-01,"1,281.60","1,275.70","1,286.00","1,273.30",11.11K,0.54%
2017-11-02,"1,282.40","1,279.70","1,289.20","1,278.30",9.99K,0.06%
2017-11-03,"1,273.40","1,282.30","1,285.00","1,270.10",12.75K,-0.70%
2017-11-06,"1,285.90","1,274.70","1,288.10","1,270.90",17.78K,0.98%
2017-11-07,"1,280.10","1,286.70","1,287.00","1,276.80",19.79K,-0.45%
2017-11-08,"1,288.00","1,281.40","1,292.20","1,281.00",23.18K,0.62%
2017-11-09,"1,291.80","1,286.40","1,293.80","1,284.80",27.34K,0.30%
2017-11-10,"1,278.50","1,291.10","1,291.60","1,278.00",36.01K,-1.03%
2017-11-13,"1,283.30","1,279.20","1,284.20","1,278.90",22.81K,0.38%
2017-11-14,"1,287.30","1,282.90","1,288.10","1,274.40",23.06K,0.31%
2017-11-15,"1,282.10","1,285.00","1,294.30","1,281.00",28.69K,-0.40%
2017-11-16,"1,282.60","1,282.80","1,286.10","1,279.40",17.92K,0.04%
2017-11-17,"1,300.90","1,282.70","1,301.70","1,282.60",35.51K,1.43%
2017-11-20,"1,279.70","1,300.00","1,300.00","1,278.50",39.00K,-1.63%
2017-11-21,"1,286.20","1,281.00","1,288.70","1,280.20",60.04K,0.51%
2017-11-22,"1,296.80","1,284.80","1,299.00","1,283.10",103.58K,0.82%
2017-11-23,"1,287.30","1,291.90","1,293.30","1,285.10",347.03K,-0.73%
2017-11-24,"1,291.80","1,296.10","1,297.60","1,289.50",83.55K,0.35%
2017-11-27,"1,298.90","1,292.00","1,303.40","1,290.70",144.65K,0.55%
2017-11-28,"1,299.20","1,298.80","1,301.30","1,294.50",230.27K,0.02%
2017-11-29,"1,290.60","1,302.00","1,304.50","1,289.60",4.78K,-0.66%
2017-11-30,"1,281.10","1,291.40","1,292.10","1,277.50",4.92K,-0.74%
2017-12-01,"1,286.70","1,281.70","1,296.60","1,278.60",3.21K,0.44%
2017-12-04,"1,282.10","1,282.60","1,284.60","1,277.80",1.47K,-0.36%
2017-12-05,"1,269.30","1,283.60","1,284.00","1,267.80",3.10K,-1.00%
2017-12-06,"1,270.50","1,272.70","1,275.70","1,269.40",1.80K,0.09%
2017-12-07,"1,257.50","1,269.80","1,271.00","1,250.40",4.50K,-1.02%
2017-12-08,"1,252.80","1,253.80","1,258.40","1,248.80",3.63K,-0.37%
2017-12-11,"1,251.30","1,255.00","1,257.40","1,247.20",2.24K,-0.12%
2017-12-12,"1,246.10","1,248.00","1,251.60","1,242.70",4.71K,-0.42%
2017-12-13,"1,253.10","1,250.60","1,263.80","1,246.70",4.80K,0.56%
2017-12-14,"1,261.60","1,262.00","1,266.00","1,257.40",5.68K,0.68%
2017-12-15,"1,262.00","1,260.80","1,269.00","1,260.60",4.98K,0.03%
2017-12-18,"1,270.00","1,261.40","1,271.40","1,260.50",2.17K,0.63%
2017-12-19,"1,268.80","1,269.50","1,272.50","1,266.90",3.43K,-0.09%
2017-12-20,"1,274.20","1,269.70","1,275.80","1,269.40",2.93K,0.43%
2017-12-21,"1,275.30","1,273.90","1,276.80","1,271.50",6.16K,0.09%
2017-12-22,"1,283.40","1,275.30","1,285.00","1,273.40",7.11K,0.64%
2017-12-26,"1,292.20","1,284.40","1,293.00","1,282.50",1.91K,0.69%
2017-12-27,"1,296.00","1,292.50","1,297.80","1,290.80",4.81K,0.29%
2017-12-28,"1,301.90","1,296.30","1,302.00","1,295.20",6.63K,0.46%
2017-12-29,"1,314.00","1,302.00","1,314.60","1,300.90",14.17K,0.93%
