Date,Price,Open,High,Low,Vol.,Change %
2016-10-05,"1,268.60","1,270.50","1,279.40","1,264.10",213.86K,-0.09%
2016-10-06,"1,253.00","1,269.70","1,271.60","1,251.80",190.19K,-1.23%
2016-10-07,"1,251.90","1,256.80","1,267.60","1,243.20",274.15K,-0.09%
2016-10-10,"1,260.40","1,258.50","1,266.80","1,258.50",140.76K,0.68%
2016-10-11,"1,255.90","1,261.70","1,264.00","1,254.30",141.05K,-0.36%
2016-10-12,"1,253.80","1,254.50","1,260.50","1,251.20",141.58K,-0.17%
2016-10-13,"1,257.60","1,257.10","1,263.90","1,254.70",150.10K,0.30%
2016-10-14,"1,255.50","1,259.50","1,260.70","1,246.90",179.88K,-0.17%
2016-10-17,"1,256.60","1,252.90","1,258.20","1,251.10",111.89K,0.09%
2016-10-18,"1,262.90","1,256.00","1,265.60","1,255.90",148.17K,0.50%
2016-10-19,"1,269.90","1,263.90","1,274.40","1,261.10",143.61K,0.55%
2016-10-20,"1,267.50","1,270.60","1,275.90","1,265.50",137.04K,-0.19%
2016-10-21,"1,267.70","1,266.50","1,268.80","1,261.70",101.39K,0.02%
2016-10-24,"1,263.70","1,266.90","1,272.80","1,260.10",156.82K,-0.32%
2016-10-25,"1,273.60","1,265.20","1,277.50","1,262.40",140.03K,0.78%
2016-10-26,"1,266.60","1,274.00","1,277.20","1,265.10",142.11K,-0.55%
2016-10-27,"1,269.50","1,267.20","1,273.70","1,265.20",135.14K,0.23%
2016-10-28,"1,276.80","1,269.20","1,285.40","1,262.00",232.89K,0.58%
2016-10-31,"1,273.10","1,278.30","1,280.50","1,271.90",123.70K,-0.29%
2016-11-01,"1,288.00","1,277.80","1,292.90","1,276.30",207.26K,1.17%
2016-11-02,"1,308.20","1,289.00","1,309.30","1,288.40",241.70K,1.57%
2016-11-03,"1,303.30","1,298.10","1,308.00","1,286.20",228.55K,-0.37%
2016-11-04,"1,304.50","1,303.20","1,308.30","1,295.70",217.45K,0.09%
2016-11-07,"1,279.40","1,294.50","1,296.50","1,278.60",221.68K,-1.92%
2016-11-08,"1,274.50","1,282.20","1,291.50","1,273.30",202.50K,-0.38%
