Date,Price,Open,High,Low,Vol.,Change %
2021-09-06,"1,798.50","1,833.50","1,833.50","1,793.70",252.48K,-1.92%
2021-09-07,"1,798.50","1,833.50","1,833.50","1,793.70",252.48K,0.00%
2021-09-08,"1,793.50","1,796.10","1,804.40","1,783.10",161.26K,-0.28%
2021-09-09,"1,800.00","1,790.90","1,803.40","1,785.10",154.13K,0.36%
2021-09-10,"1,792.10","1,796.20","1,806.00","1,788.20",136.25K,-0.44%
2021-09-13,"1,794.40","1,789.80","1,800.20","1,784.40",114.31K,0.13%
2021-09-14,"1,807.10","1,794.80","1,810.60","1,780.60",197.95K,0.71%
2021-09-15,"1,794.80","1,806.60","1,808.50","1,791.70",139.30K,-0.68%
2021-09-16,"1,756.70","1,795.50","1,797.30","1,745.50",255.27K,-2.12%
2021-09-17,"1,751.40","1,754.60","1,767.80","1,747.10",183.25K,-0.30%
2021-09-20,"1,763.80","1,754.20","1,768.40","1,742.30",152.45K,0.71%
2021-09-21,"1,778.20","1,765.50","1,782.80","1,758.30",141.62K,0.82%
2021-09-22,"1,778.80","1,775.00","1,788.40","1,764.60",172.35K,0.03%
2021-09-23,"1,749.80","1,769.20","1,777.10","1,737.50",225.46K,-1.63%
2021-09-24,"1,751.70","1,743.70","1,758.00","1,740.20",151.55K,0.11%
2021-09-27,"1,752.00","1,751.80","1,760.90","1,744.70",137.57K,0.02%
2021-09-28,"1,737.50","1,750.00","1,754.30","1,727.80",215.84K,-0.83%
2021-09-29,"1,724.90","1,736.00","1,747.60","1,723.70",2.05K,-0.73%
2021-09-30,"1,758.50","1,728.10","1,766.30","1,724.50",15.87K,1.95%
2021-10-01,"1,760.10","1,759.10","1,766.40","1,751.60",5.81K,0.09%
2021-10-04,"1,769.40","1,762.40","1,772.60","1,749.70",2.67K,0.53%
2021-10-05,"1,762.80","1,772.90","1,772.90","1,751.10",4.83K,-0.37%
2021-10-06,"1,763.70","1,762.40","1,767.40","1,747.90",3.61K,0.05%
2021-10-07,"1,761.10","1,765.70","1,769.30","1,754.50",5.37K,-0.15%
2021-10-08,"1,759.40","1,756.40","1,783.20","1,755.60",7.54K,-0.10%
2021-10-11,"1,757.70","1,760.30","1,762.30","1,752.10",4.27K,-0.10%
2021-10-12,"1,761.20","1,755.70","1,771.70","1,753.80",4.82K,0.20%
2021-10-13,"1,796.70","1,761.90","1,798.40","1,760.00",5.67K,2.02%
2021-10-14,"1,799.80","1,795.70","1,803.60","1,789.90",4.07K,0.17%
2021-10-15,"1,770.20","1,799.40","1,799.40","1,767.00",3.80K,-1.64%
