Date,Price,Open,High,Low,Vol.,Change %
2022-08-29,"1,749.70","1,748.40","1,757.90","1,731.40",156.22K,-0.01%
2022-08-30,"1,736.30","1,749.80","1,752.80","1,732.90",130.66K,-0.77%
2022-08-31,"1,726.20","1,735.50","1,738.00","1,720.60",176.73K,-0.58%
2022-09-01,"1,709.30","1,723.00","1,723.00","1,699.10",198.62K,-0.98%
2022-09-02,"1,722.60","1,707.80","1,729.50","1,705.90",174.68K,0.78%
2022-09-05,"1,712.90","1,724.20","1,737.40","1,710.60",206.27K,-0.56%
2022-09-06,"1,712.90","1,724.20","1,737.40","1,710.60",206.27K,0.00%
2022-09-07,"1,727.80","1,712.90","1,731.20","1,701.70",173.62K,0.87%
2022-09-08,"1,720.20","1,729.50","1,739.40","1,713.70",184.18K,-0.44%
2022-09-09,"1,728.60","1,719.60","1,740.50","1,719.40",154.71K,0.49%
2022-09-12,"1,740.60","1,728.40","1,746.40","1,722.30",154.37K,0.69%
2022-09-13,"1,717.40","1,736.00","1,742.90","1,706.70",232.70K,-1.33%
2022-09-14,"1,709.10","1,711.60","1,717.30","1,703.30",163.29K,-0.48%
2022-09-15,"1,677.30","1,707.20","1,707.80","1,668.90",268.09K,-1.86%
2022-09-16,"1,683.50","1,673.70","1,689.90","1,661.90",217.23K,0.37%
2022-09-19,"1,678.20","1,685.40","1,688.80","1,667.60",141.17K,-0.31%
2022-09-20,"1,671.10","1,684.90","1,688.80","1,668.10",143.93K,-0.42%
2022-09-21,"1,675.70","1,673.20","1,696.90","1,661.30",227.94K,0.28%
2022-09-22,"1,681.10","1,682.80","1,693.50","1,663.30",241.28K,0.32%
2022-09-23,"1,655.60","1,680.10","1,685.00","1,646.60",243.05K,-1.52%
2022-09-26,"1,633.40","1,651.00","1,657.20","1,627.70",219.86K,-1.34%
2022-09-27,"1,636.20","1,629.20","1,650.10","1,628.70",197.06K,0.17%
2022-09-28,"1,670.00","1,636.50","1,671.60","1,622.20",279.82K,2.07%
2022-09-29,"1,681.60","1,682.00","1,685.60","1,662.60",4.51K,0.69%
